Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Frequency,R_Score,F_Score,M_Score,RFM_Score,CLV_Proxy,CLV_Enriched,AvgBasketSize,DigitalEngagement,DealSensitivity,CampaignEngagement,HasChildren,CustomerSeniority
49096.0,1,1,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,56,2437,0,1,0,0,0,0,0,1,0,0,180,173,0,13,5,3,2,10,26.959376282314324,64.90009117715697,13.846153846153847,11,0.3076923076923077,0,1,6.676712328767123
52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,51,2671,0,1,0,0,0,0,0,1,0,0,845,780,0,26,3,5,4,12,115.4717334331711,265.77215038247834,32.5,12,0.15384615384615385,0,1,7.317808219178082
38557.0,1,0,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,42,2716,0,0,1,0,0,0,0,1,0,0,118,91,0,9,5,2,2,9,15.857879234167893,35.06092538219126,13.11111111111111,10,0.2222222222222222,0,1,7.441095890410959
89058.0,0,0,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,60,2728,0,1,0,0,0,0,0,0,1,0,807,764,0,14,5,3,4,12,107.97470674486804,260.23502259862494,57.642857142857146,7,0.07142857142857142,0,0,7.473972602739726
77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,41,2398,0,0,0,1,0,0,0,1,0,0,890,811,0,24,3,5,4,12,135.46705587989993,324.0771663333101,37.083333333333336,9,0.041666666666666664,0,1,6.5698630136986305
68126.0,0,0,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,29,2755,0,0,1,0,0,0,0,0,0,1,1734,1648,1,17,3,3,5,11,229.73139745916518,511.5935278160409,102.0,16,0.058823529411764705,1,0,7.5479452054794525
57288.0,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,57,2163,0,0,0,1,0,0,0,0,1,0,548,488,1,20,4,4,3,11,92.47341655108644,234.0183501303393,27.4,14,0.15,1,1,5.926027397260274
86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,29,2702,0,0,1,0,0,0,0,1,0,0,708,686,2,25,1,5,4,10,95.64026646928203,157.35598457854155,28.32,9,0.04,2,0,7.402739726027397
43974.0,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,40,2723,0,1,0,0,0,0,0,0,0,1,479,407,0,21,5,4,3,12,64.20675725302975,172.78661289422334,22.80952380952381,13,0.23809523809523808,0,1,7.46027397260274
50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,58,2451,0,0,1,0,0,0,0,1,0,0,87,60,0,8,4,2,2,8,12.95593635250918,26.541865381778848,10.875,8,0.25,0,1,6.715068493150685
90765.0,0,0,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,50,2315,0,1,0,0,0,0,0,1,0,0,1691,1658,2,15,4,3,5,12,266.6155507559395,628.4285732405677,112.73333333333333,5,0.0,2,0,6.342465753424658
36550.0,1,0,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,42,2654,0,1,0,0,0,1,0,0,0,0,457,337,0,20,2,4,3,9,62.85041446872645,115.3364899764367,22.85,18,0.25,0,1,7.271232876712329
30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,53,2512,0,0,0,1,0,1,0,0,0,0,51,21,0,7,1,1,2,4,7.410429936305732,9.835313399137277,7.285714285714286,6,0.2857142857142857,0,1,6.882191780821918
21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,51,2386,0,0,0,1,0,0,0,1,0,0,30,27,0,7,4,1,1,6,4.589270746018441,8.6783249954072,4.285714285714286,8,0.2857142857142857,0,1,6.536986301369863
56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,67,2533,0,0,0,1,0,0,0,0,1,0,612,564,0,22,2,4,4,10,88.18791946308725,179.08963207855047,27.818181818181817,10,0.18181818181818182,0,1,6.93972602739726
32557.0,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,53,2284,0,0,1,0,0,0,0,0,1,0,70,60,0,9,5,2,2,9,11.186514886164623,25.279368852455644,7.777777777777778,7,0.3333333333333333,0,1,6.257534246575342
19510.0,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,35,2457,0,1,0,0,0,0,0,0,1,0,23,16,0,6,2,1,1,4,3.416768416768417,5.30935472795938,3.8333333333333335,8,0.3333333333333333,0,1,6.7315068493150685
30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2592,1,0,0,0,0,0,0,1,0,0,41,39,0,5,1,1,1,3,5.773533950617284,7.4864710846623,8.2,8,0.2,0,1,7.101369863013699
101970.0,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,37,2633,0,0,1,0,0,0,0,1,0,0,967,799,3,27,2,5,4,11,134.05051272312951,284.349572443002,35.81481481481482,8,0.0,3,0,7.213698630136986
71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,55,2655,0,0,0,1,0,1,0,0,0,0,387,215,0,16,1,3,3,7,53.20338983050848,81.84848484848484,24.1875,4,0.125,0,0,7.273972602739726
79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,36,2593,0,0,1,0,0,0,0,1,0,0,1707,1491,0,16,4,3,5,12,240.28345545699963,536.1645626934554,106.6875,4,0.0625,0,0,7.104109589041096
54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,67,2180,0,1,0,0,0,0,0,0,1,0,86,82,0,8,3,2,2,7,14.39908256880734,25.358215179316094,10.75,8,0.25,0,1,5.972602739726027
77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,64,2209,0,0,0,1,0,0,0,0,0,1,649,637,0,23,2,5,4,11,107.2363060208239,209.48487687788855,28.217391304347824,10,0.17391304347826086,0,1,6.052054794520548
62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,68,2431,0,1,0,0,0,0,0,1,0,0,405,347,0,19,5,4,3,12,60.808309337721106,166.4979219263512,21.31578947368421,10,0.2631578947368421,0,1,6.66027397260274
61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,62,2635,0,0,1,0,0,0,0,0,1,0,591,550,0,23,3,5,4,12,81.86527514231499,197.99973522792462,25.695652173913043,19,0.21739130434782608,0,1,7.219178082191781
73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,51,2298,0,1,0,0,0,0,0,1,0,0,595,465,0,19,5,4,4,13,94.50609225413403,258.76509544613253,31.31578947368421,11,0.05263157894736842,0,0,6.295890410958904
41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,56,2478,0,1,0,0,0,0,0,0,0,1,256,233,0,16,3,3,3,9,37.70782889426957,76.8240544984731,16.0,13,0.3125,0,1,6.789041095890411
62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,53,2628,0,0,0,1,0,0,0,0,0,1,1482,1482,1,23,4,5,5,14,205.83333333333334,564.8449612403101,64.43478260869566,7,0.043478260869565216,1,0,7.2
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,44,2849,1,0,0,0,0,0,1,0,0,0,20,11,0,6,4,1,1,6,2.5623025623025626,4.925375115649957,3.3333333333333335,9,0.3333333333333333,0,1,7.8054794520547945
33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,61,2516,0,1,0,0,0,0,0,0,0,1,90,74,0,9,2,2,2,6,13.056438791732909,21.849675816844076,10.0,10,0.3333333333333333,0,1,6.8931506849315065
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,47,2200,0,0,1,0,0,0,0,0,0,1,29,9,1,6,4,1,1,6,4.8113636363636365,8.916337262690329,4.833333333333333,6,0.3333333333333333,1,1,6.027397260273973
36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2495,1,0,0,0,0,0,0,0,0,1,34,30,0,7,2,1,1,4,4.973947895791583,7.244180632818374,4.857142857142857,9,0.2857142857142857,0,1,6.835616438356165
92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,28,2777,0,0,1,0,0,0,0,0,1,0,2057,2037,0,22,3,4,5,12,270.3655023406554,627.4867660619392,93.5,7,0.045454545454545456,0,0,7.608219178082192
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,44,2386,0,0,0,1,0,0,0,0,1,0,1003,953,0,17,5,3,4,12,153.43461860854987,419.53933770343446,59.0,10,0.11764705882352941,0,1,6.536986301369863
86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,58,2595,0,1,0,0,0,0,0,1,0,0,1259,1133,0,23,2,5,5,12,177.08477842003853,343.1875550775941,54.73913043478261,7,0.043478260869565216,0,0,7.109589041095891
68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,46,2464,0,0,1,0,0,0,0,0,0,1,838,805,0,25,3,5,4,12,124.13555194805195,299.41833389772086,33.52,14,0.12,0,1,6.750684931506849
41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,32,2626,0,0,0,1,0,0,0,1,0,0,196,80,0,12,5,2,3,10,27.24295506473724,65.11559027101279,16.333333333333332,11,0.25,0,1,7.1945205479452055
59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,44,2778,0,1,0,0,0,0,0,1,0,0,828,779,0,15,4,3,4,11,108.79049676025917,240.12109644336275,55.2,11,0.2,0,1,7.610958904109589
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,45,2768,0,1,0,0,0,0,0,1,0,0,52,36,0,6,3,1,2,6,6.856936416184971,11.917893479763356,8.666666666666666,8,0.16666666666666666,0,1,7.583561643835616
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,39,2464,0,0,0,1,0,0,0,1,0,0,18,14,0,4,3,1,1,5,2.666396103896104,4.386368784492463,4.5,9,0.25,0,1,6.750684931506849
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,47,2835,0,1,0,0,0,1,0,0,0,0,179,147,0,16,1,3,2,6,23.045855379188712,33.21808048078505,11.1875,12,0.4375,0,1,7.767123287671233
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,54,2167,0,1,0,0,0,0,0,0,1,0,119,111,0,8,2,2,2,6,20.04383940932164,31.93736497848924,14.875,5,0.125,0,0,5.936986301369863
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,67,2225,0,1,0,0,0,0,0,0,1,0,446,433,0,16,2,3,3,8,73.16404494382023,140.94863344709177,27.875,7,0.0625,0,1,6.095890410958904
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,51,2273,0,1,0,0,0,0,0,1,0,0,447,434,1,19,1,4,3,8,71.77958644962605,106.63239481029719,23.526315789473685,14,0.21052631578947367,1,1,6.227397260273973
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,48,2721,0,0,0,1,0,1,0,0,0,0,338,247,0,17,4,3,3,10,45.33994854832782,108.63694507703634,19.88235294117647,14,0.23529411764705882,0,1,7.454794520547945
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0,11,5,2,2,9,11.411418214771182,26.92419181328676,6.2727272727272725,9,0.36363636363636365,0,1,6.046575342465753
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,68,2787,0,0,0,1,0,0,0,0,0,1,945,869,0,26,3,5,4,12,123.762109795479,282.8474433169404,36.34615384615385,13,0.07692307692307693,0,1,7.635616438356164
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,71,2654,0,0,0,1,0,0,0,1,0,0,1339,1297,2,21,5,4,5,14,184.1503391107762,520.4831759879867,63.76190476190476,14,0.047619047619047616,2,0,7.271232876712329
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,62,2515,0,0,1,0,0,0,0,1,0,0,303,300,0,15,5,3,3,11,43.9741550695825,116.23142890367448,20.2,13,0.2,0,1,6.890410958904109
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,42,2449,0,0,1,0,0,0,0,1,0,0,18,18,0,4,3,1,1,5,2.6827276439363006,4.413235069411771,4.5,4,0.25,0,1,6.7095890410958905
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,43,2414,0,0,0,1,0,0,0,1,0,0,148,134,0,9,5,2,2,9,22.377796188898092,53.30299585516247,16.444444444444443,3,0.1111111111111111,0,1,6.6136986301369864
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,65,2472,0,0,1,0,0,0,0,1,0,0,1174,1117,0,18,2,4,5,11,173.34546925566343,332.8461042273415,65.22222222222223,4,0.05555555555555555,0,0,6.772602739726027
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2522,0,0,1,0,0,0,0,0,1,0,8,3,0,4,5,1,1,7,1.1578112609040445,2.531029268022795,2.0,8,0.25,0,1,6.909589041095891
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,75,2760,0,1,0,0,0,0,0,0,0,1,1673,1640,0,27,4,5,5,14,221.2481884057971,647.5810259657579,61.96296296296296,16,0.07407407407407407,0,0,7.561643835616438
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,36,2334,0,1,0,0,0,0,0,1,0,0,116,111,0,11,1,2,2,5,18.140531276778063,24.622031880954584,10.545454545454545,11,0.36363636363636365,0,1,6.394520547945206
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,45,2583,1,0,0,0,0,0,0,0,0,1,1281,1269,0,20,5,4,5,14,181.0162601626016,506.3097509410611,64.05,7,0.05,0,0,7.076712328767123
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,54,2387,0,0,0,1,0,0,0,1,0,0,60,32,0,9,1,2,2,5,9.174696271470465,12.88810986690002,6.666666666666667,8,0.3333333333333333,0,1,6.53972602739726
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,67,2382,1,0,0,0,0,0,0,1,0,0,394,367,1,18,4,4,3,11,60.37363560033585,147.93455319405763,21.88888888888889,9,0.05555555555555555,1,0,6.526027397260274
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,61,2464,1,0,0,0,0,0,0,1,0,0,257,255,1,12,2,3,3,8,38.07021103896104,66.4015308819088,21.416666666666668,7,0.08333333333333333,1,0,6.750684931506849
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,32,2398,0,0,1,0,0,0,0,1,0,0,993,869,0,15,3,3,4,10,151.14470391993328,313.0119120878863,66.2,4,0.06666666666666667,0,0,6.5698630136986305
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,9,1,2,2,5,11.031537450722734,15.361746302063507,7.666666666666667,7,0.3333333333333333,0,1,6.254794520547946
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2228,0,0,0,1,0,0,0,1,0,0,29,22,0,6,3,1,1,5,4.750897666068223,7.655898047739726,4.833333333333333,8,0.3333333333333333,0,1,6.104109589041096
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,2510,0,1,0,0,0,0,0,1,0,0,41,25,0,7,2,1,1,4,5.96215139442231,8.403314157043427,5.857142857142857,10,0.2857142857142857,0,1,6.876712328767123
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,8,5,2,2,9,19.822710951526034,46.071388807704615,15.125,9,0.125,0,1,6.104109589041096
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,61,2309,0,0,0,1,0,0,0,0,0,1,87,81,0,8,5,2,2,9,13.752706799480295,29.82176097392591,10.875,7,0.25,0,1,6.326027397260274
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,53,2245,0,0,1,0,0,0,0,1,0,0,71,23,1,7,2,1,2,5,11.543429844097997,16.405391251302063,10.142857142857142,6,0.14285714285714285,1,1,6.1506849315068495
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,45,2814,0,1,0,0,0,0,0,0,0,1,1809,1783,0,28,3,5,5,13,234.64285714285717,555.7127755964966,64.60714285714286,16,0.03571428571428571,0,1,7.7095890410958905
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,72,2719,0,1,0,0,0,0,0,0,0,1,1207,1096,2,25,2,5,5,12,162.02831923501287,307.9946345430407,48.28,13,0.04,2,0,7.449315068493151
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,2196,0,1,0,0,0,0,0,0,0,1,43,41,0,7,1,1,1,3,7.147085610200365,9.066070541480377,6.142857142857143,9,0.2857142857142857,0,1,6.016438356164383
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,61,2164,0,0,0,1,0,0,0,1,0,0,9,8,0,4,1,1,1,3,1.5180221811460257,1.7095133512835439,2.25,2,0.25,0,1,5.928767123287671
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,69,2369,0,1,0,0,0,1,0,0,0,0,755,532,1,25,3,5,4,12,116.3254537779654,286.1546046424369,30.2,7,0.04,1,0,6.49041095890411
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,44,2208,0,1,0,0,0,0,0,0,0,1,184,177,0,10,1,2,3,6,30.416666666666664,44.3067300916138,18.4,9,0.1,0,1,6.049315068493151
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,32,2209,0,1,0,0,0,1,0,0,0,0,48,39,0,9,2,2,2,6,7.93119058397465,11.722586599569766,5.333333333333333,8,0.3333333333333333,0,1,6.052054794520548
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,24,4,5,4,13,133.8183312782573,372.7863731803743,37.166666666666664,8,0.041666666666666664,0,0,6.6657534246575345
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,36,2317,0,1,0,0,0,0,0,0,1,0,54,42,0,6,5,1,2,8,8.50668968493742,17.82068560260087,9.0,7,0.16666666666666666,0,1,6.347945205479452
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,6,1,1,1,3,5.543028071790152,7.528726406175867,5.5,8,0.16666666666666666,0,0,5.953424657534247
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,37,2730,0,1,0,0,0,0,0,1,0,0,43,36,0,5,3,1,1,5,5.749084249084249,9.918081918081919,8.6,10,0.2,0,1,7.47945205479452
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,50,2272,0,0,1,0,0,0,0,0,0,1,37,35,0,7,2,1,1,4,5.944102112676056,9.425109058154424,5.285714285714286,6,0.2857142857142857,0,1,6.2246575342465755
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,54,2490,0,1,0,0,0,0,0,1,0,0,491,374,0,18,4,4,3,11,71.97389558232932,169.13949997783007,27.27777777777778,12,0.1111111111111111,0,1,6.821917808219178
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,44,2626,0,1,0,0,0,0,0,1,0,0,1566,1551,0,24,5,5,5,15,217.66565118050266,630.3458181238518,65.25,6,0.041666666666666664,0,0,7.1945205479452055
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0,7,5,1,2,8,8.815094339622641,19.154245393824155,9.142857142857142,9,0.2857142857142857,0,1,7.260273972602739
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1,5,3,1,2,6,5.701100461483848,9.385321126163685,8.8,7,0.2,1,1,7.717808219178083
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,31,2567,0,0,0,1,0,0,0,0,0,1,1180,1078,0,28,1,5,5,11,167.78340475262954,279.83607557990825,42.142857142857146,11,0.03571428571428571,0,0,7.032876712328767
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,32,2554,0,1,0,0,0,0,0,1,0,0,69,47,0,8,1,2,2,5,9.861002349256069,12.404432130670951,8.625,11,0.25,0,1,6.997260273972603
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,47,2655,0,1,0,0,0,0,0,1,0,0,303,291,0,16,4,3,3,10,41.655367231638415,92.37177981364026,18.9375,11,0.25,0,1,7.273972602739726
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,43,2341,0,1,0,0,0,0,0,1,0,0,24,17,0,6,4,1,1,6,3.7419906023067067,7.494529451554377,4.0,9,0.3333333333333333,0,1,6.413698630136986
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,40,2206,0,1,0,0,0,0,0,0,1,0,826,818,0,23,1,5,4,10,136.6681776971895,250.02860415919943,35.91304347826087,10,0.043478260869565216,0,0,6.043835616438356
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,66,2442,0,1,0,0,0,0,0,1,0,0,1549,1498,1,17,1,3,5,9,231.52538902538902,378.5334055947163,91.11764705882354,6,0.058823529411764705,1,0,6.69041095890411
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,66,2687,0,1,0,0,0,0,0,1,0,0,1098,926,0,17,4,3,4,11,149.15147004093785,374.192553450133,64.58823529411765,7,0.058823529411764705,0,0,7.361643835616438
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,47,2249,0,0,1,0,0,0,0,0,0,1,184,105,1,15,1,3,3,7,29.862160960426856,47.602683645162465,12.266666666666667,13,0.4,1,1,6.161643835616438
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,68,2159,1,0,0,0,0,0,0,1,0,0,496,457,1,19,3,4,3,10,83.853635942566,180.7472312447699,26.105263157894736,13,0.15789473684210525,1,1,5.9150684931506845
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,52,2361,0,0,1,0,0,0,0,1,0,0,1203,1111,0,18,2,4,5,11,185.97839898348155,367.76278192223344,66.83333333333333,5,0.05555555555555555,0,0,6.468493150684932
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,42,2417,1,0,0,0,0,0,0,1,0,0,1096,1042,0,29,2,5,4,11,165.51096400496482,377.91086918681185,37.793103448275865,17,0.10344827586206896,0,1,6.6219178082191785
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,43,2763,0,0,0,1,0,0,0,0,0,1,1182,1124,3,26,3,5,5,13,156.1454940282302,364.44952517371274,45.46153846153846,11,0.0,3,0,7.5698630136986305
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2506,0,0,1,0,0,0,0,0,0,1,35,32,0,6,2,1,1,4,5.097765363128492,7.393376404029905,5.833333333333333,8,0.3333333333333333,0,1,6.865753424657535
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,36,2755,0,0,1,0,0,0,0,0,1,0,20,5,1,4,5,1,1,7,2.6497277676951,5.646154705370507,5.0,6,0.25,1,0,7.5479452054794525
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,32,2362,0,0,0,1,0,0,0,1,0,0,39,25,1,5,1,1,1,3,6.026672311600339,7.474942401984917,7.8,10,0.2,1,1,6.471232876712329
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,57,2571,1,0,0,0,0,0,0,0,1,0,272,251,0,17,3,3,3,9,38.61532477635161,80.55064223960589,16.0,10,0.35294117647058826,0,1,7.043835616438356
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,6,1,1,2,4,10.213302752293579,11.63841476424152,10.166666666666666,8,0.16666666666666666,0,1,5.972602739726027
